timestamp_ns,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,linacc_x_m_s2,linacc_y_m_s2,linacc_z_m_s2
7142838222000,2.88671875,0.021484375,-0.955078125,0.8125,-0.6953125,3.21875
7142840681000,2.994140625,0.06640625,-0.99609375,0.95703125,-0.5546875,3.31640625
7142845681000,3.13671875,0.166015625,-1.041015625,0.94921875,-0.484375,3.30859375
7142848012000,3.1875,0.216796875,-1.0625,1.15625,-0.3359375,3.36328125
7142850549000,3.228515625,0.287109375,-1.0859375,1.359375,-0.26953125,3.36328125
7142853075000,3.234375,0.353515625,-1.1171875,1.359375,-0.23828125,3.37109375
7142855715000,3.244140625,0.43359375,-1.1171875,1.8203125,-0.2265625,3.0859375
7142858165000,3.234375,0.51171875,-1.130859375,1.8203125,-0.1953125,3.1015625
7142860515000,3.208984375,0.578125,-1.142578125,1.9921875,-0.05078125,3.0234375
7142865676000,3.130859375,0.759765625,-1.1328125,1.984375,0.01953125,3.046875
7142868458000,3.068359375,0.849609375,-1.12109375,2.12890625,0.15625,3.1171875
7142870591000,2.95703125,0.96484375,-1.10546875,2.2734375,0.33203125,3.2578125
7142873167000,2.83203125,1.068359375,-1.08203125,2.53125,0.57421875,3.3203125
7142875586000,2.701171875,1.216796875,-1.056640625,2.7734375,0.8046875,3.30859375
7142878103000,2.54296875,1.3671875,-1.03515625,2.765625,0.8359375,3.33984375
7142880361000,2.359375,1.544921875,-1.017578125,2.9375,1.08984375,3.19921875
7142882967000,2.150390625,1.724609375,-0.994140625,3.04296875,1.38671875,3.01953125
7142885619000,1.9140625,1.9375,-0.966796875,3.03515625,1.41796875,3.05078125
7142888056000,1.66796875,2.169921875,-0.95703125,3.09765625,1.7109375,2.68359375
7142890543000,1.388671875,2.41015625,-0.9375,3.2890625,2.01953125,2.203125
7142893105000,1.076171875,2.662109375,-0.927734375,3.28125,2.04296875,2.265625
7142897063000,0.705078125,2.908203125,-0.900390625,3.46875,2.32421875,1.58984375
7142903055000,-0.662109375,3.697265625,-0.794921875,3.515625,2.98046875,0.2890625
7142908801000,-1.802734375,4.240234375,-0.693359375,3.3671875,3.359375,-0.51953125
7142916616000,-3.77734375,4.962890625,-0.486328125,2.79296875,4.1328125,-2.9453125
7142918058000,-4.462890625,5.14453125,-0.3984375,2.2421875,4.51953125,-4.1640625
7142920510000,-5.1640625,5.283203125,-0.3046875,2.2109375,4.50390625,-4.03125
7142923015000,-5.859375,5.396484375,-0.20703125,1.81640625,4.84375,-5.046875
7142927935000,-7.166015625,5.5703125,-0.05078125,1.74609375,4.7734375,-4.7578125
7142930749000,-7.763671875,5.625,0.0,1.2109375,5.1328125,-5.54296875
7142932817000,-8.27734375,5.65625,0.052734375,0.78515625,5.51953125,-6.42578125
7142935438000,-8.68359375,5.650390625,0.09765625,0.4140625,5.75390625,-7.50390625
7142938031000,-9.037109375,5.6328125,0.119140625,0.078125,5.92578125,-8.60546875
7142940439000,-9.26953125,5.55078125,0.140625,0.0234375,5.84765625,-8.45703125
7142943031000,-9.3828125,5.427734375,0.134765625,-0.3984375,5.94140625,-9.3125
7142945423000,-9.416015625,5.29296875,0.14453125,-0.8203125,5.6953125,-9.6875
7142948003000,-9.38671875,5.099609375,0.087890625,-0.875,5.6015625,-9.5546875
7142950259000,-9.267578125,4.78515625,0.00390625,-1.4765625,5.4296875,-9.875
7142955554000,-8.837890625,4.044921875,-0.193359375,-1.5703125,5.2421875,-9.6640625
7142957887000,-8.552734375,3.625,-0.3125,-2.17578125,4.6953125,-9.64453125
7142962885000,-7.970703125,2.779296875,-0.5390625,-2.24609375,4.53125,-9.50390625
7142965650000,-7.669921875,2.388671875,-0.654296875,-2.046875,4.13671875,-9.328125
7142967879000,-7.3515625,2.03125,-0.7734375,-1.70703125,3.6796875,-9.19921875
7142970319000,-7.05859375,1.705078125,-0.8515625,-1.73046875,3.625,-9.16015625
7142972829000,-6.78515625,1.408203125,-0.953125,-1.421875,3.16015625,-9.03125
7142975258000,-6.482421875,1.1328125,-1.021484375,-1.359375,2.5703125,-8.8359375
7142977806000,-6.203125,0.880859375,-1.099609375,-1.42578125,1.8046875,-8.4921875
7142982716000,-5.650390625,0.359375,-1.216796875,-1.51953125,0.9921875,-8.015625
7142990218000,-4.857421875,-0.41015625,-1.3046875,-1.7890625,-1.00390625,-6.66015625
7142997808000,-3.8671875,-1.21484375,-1.193359375,-2.16015625,-3.27734375,-5.53125
7143000325000,-3.48828125,-1.48046875,-1.107421875,-2.2421875,-4.26171875,-4.69921875
7143002669000,-3.052734375,-1.7421875,-0.990234375,-2.21875,-4.28515625,-4.74609375
7143005325000,-2.650390625,-2.0078125,-0.8515625,-2.0703125,-5.00390625,-3.671875
7143010275000,-1.798828125,-2.45703125,-0.556640625,-2.0234375,-5.01953125,-3.78125
7143013069000,-1.390625,-2.634765625,-0.3984375,-1.875,-5.42578125,-2.5703125
7143017768000,-0.607421875,-2.912109375,-0.091796875,-1.6875,-5.625,-1.31640625
7143020487000,-0.240234375,-3.0546875,0.0625,-1.59765625,-5.60546875,0.03125
7143022611000,0.09765625,-3.14453125,0.1796875,-1.546875,-5.55859375,1.2890625
7143025213000,0.421875,-3.234375,0.326171875,-1.44921875,-5.625,2.33984375
7143027693000,0.740234375,-3.30078125,0.455078125,-1.41796875,-5.69921875,3.3125
7143030127000,1.052734375,-3.365234375,0.546875,-1.38671875,-5.69921875,3.234375
7143032792000,1.326171875,-3.423828125,0.673828125,-1.046875,-5.2109375,4.21875
7143037754000,1.79296875,-3.47265625,0.919921875,-0.9921875,-5.21875,4.0703125
7143045160000,2.453125,-3.560546875,1.1953125,-1.05859375,-5.7109375,5.37890625
7143052501000,3.052734375,-3.36328125,1.392578125,-0.12109375,-5.75390625,6.17578125
7143060028000,3.60546875,-3.046875,1.541015625,1.09375,-5.421875,7.43359375
7143065188000,3.9140625,-2.802734375,1.6484375,1.125,-5.4453125,7.30859375
7143067622000,4.064453125,-2.673828125,1.68359375,1.58984375,-5.25,7.40625
7143070182000,4.1953125,-2.529296875,1.724609375,2.046875,-5.02734375,7.265625
7143072559000,4.35546875,-2.375,1.728515625,2.40625,-4.86328125,7.0078125
7143075134000,4.501953125,-2.208984375,1.736328125,2.69140625,-4.58203125,6.73828125
7143077676000,4.65234375,-2.037109375,1.73046875,2.69921875,-4.59765625,6.69921875
7143079910000,4.822265625,-1.857421875,1.703125,3.03515625,-4.30078125,6.3828125
7143082519000,5.009765625,-1.658203125,1.6484375,3.3125,-3.84375,6.03515625
7143085147000,5.158203125,-1.44140625,1.58203125,3.3203125,-3.8515625,6.01171875
7143087483000,5.33203125,-1.216796875,1.484375,3.671875,-3.31640625,5.58203125
7143090060000,5.48046875,-0.96484375,1.376953125,3.90234375,-2.703125,5.078125
7143092519000,5.671875,-0.7265625,1.23828125,3.90234375,-2.703125,5.0703125
7143096689000,5.8515625,-0.462890625,1.083984375,4.24609375,-2.0625,4.515625
7143102538000,6.41796875,0.216796875,0.537109375,4.11328125,-1.0390625,2.90625
7143108268000,6.75,0.5703125,0.134765625,3.703125,-0.27734375,2.1953125
7143119980000,7.154296875,0.93359375,-0.81640625,2.65234375,1.71484375,0.0859375
7143122438000,7.12890625,1.00390625,-1.255859375,2.453125,2.3515625,-0.609375
7143127521000,6.94140625,1.03515625,-1.642578125,2.4296875,2.515625,-0.5390625
7143129918000,6.8203125,1.0546875,-1.771484375,2.25,2.9375,-1.12109375
