timestamp_ns,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,linacc_x_m_s2,linacc_y_m_s2,linacc_z_m_s2
2449309086000,0.677734375,-3.181640625,1.802734375,0.671875,-7.50390625,10.56640625
2449311645000,0.67578125,-3.05078125,2.03125,1.7109375,-7.12109375,10.71875
2449314242000,0.63671875,-2.888671875,2.275390625,1.734375,-7.16796875,10.6484375
2449316633000,0.58984375,-2.70703125,2.533203125,2.90625,-6.609375,10.69140625
2449319513000,0.533203125,-2.52734375,2.775390625,4.0,-5.828125,10.84375
2449321804000,0.46875,-2.326171875,3.0,5.0,-4.75390625,10.98828125
2449324142000,0.388671875,-2.10546875,3.248046875,5.0234375,-4.82421875,10.93359375
2449326524000,0.302734375,-1.884765625,3.4765625,5.875,-3.6875,10.83984375
2449329062000,0.240234375,-1.63671875,3.66015625,6.625,-2.4921875,10.68359375
2449331613000,0.169921875,-1.365234375,3.81640625,6.65625,-2.578125,10.65234375
2449334046000,0.0546875,-1.0859375,3.978515625,6.6875,-2.6640625,10.62109375
2449336532000,-0.03515625,-0.76171875,4.10546875,7.53125,-1.27734375,10.6171875
2449339047000,-0.189453125,-0.453125,4.205078125,8.38671875,-0.0390625,10.87890625
2449341680000,-0.365234375,-0.12109375,4.2890625,8.9609375,0.77734375,11.0234375
2449346706000,-0.765625,0.58984375,4.32421875,9.75,1.37890625,10.84375
2449354072000,-1.294921875,1.80859375,4.13671875,11.09375,2.734375,10.10546875
2449361585000,-1.787109375,3.013671875,3.77734375,11.70703125,4.046875,7.93359375
2449366201000,-1.93359375,3.404296875,3.650390625,11.5390625,4.83203125,6.73828125
2449368966000,-2.22265625,4.04296875,3.390625,10.95703125,5.5,5.671875
2449374070000,-2.5078125,4.474609375,3.09375,10.99609375,5.3359375,5.90625
2449376709000,-2.64453125,4.619140625,2.923828125,10.21875,6.00390625,4.87109375
2449378927000,-2.76953125,4.732421875,2.7578125,9.546875,6.46875,3.75390625
2449381584000,-2.876953125,4.833984375,2.572265625,9.1796875,6.62109375,2.98046875
2449389006000,-3.212890625,5.12890625,1.91796875,9.41796875,6.29296875,2.71875
2449396398000,-3.603515625,5.880859375,1.1796875,9.84765625,5.98046875,1.3125
2449403804000,-4.193359375,6.7421875,0.48828125,8.375,6.02734375,-2.16796875
2449408797000,-4.802734375,7.13671875,0.126953125,8.3046875,5.96484375,-1.81640625
2449411536000,-5.13671875,7.2890625,-0.013671875,7.9609375,5.9140625,-3.0078125
